"subject","Glycolysis...Gluconeogenesis...Homo.sapiens..human.","Citrate.cycle..TCA.cycle....Homo.sapiens..human.","Pentose.phosphate.pathway...Homo.sapiens..human.","Pentose.and.glucuronate.interconversions...Homo.sapiens..human.","Fructose.and.mannose.metabolism...Homo.sapiens..human.","Galactose.metabolism...Homo.sapiens..human.","Ascorbate.and.aldarate.metabolism...Homo.sapiens..human.","Fatty.acid.biosynthesis...Homo.sapiens..human.","Fatty.acid.elongation...Homo.sapiens..human.","Fatty.acid.degradation...Homo.sapiens..human.","Synthesis.and.degradation.of.ketone.bodies...Homo.sapiens..human.","Steroid.biosynthesis...Homo.sapiens..human.","Primary.bile.acid.biosynthesis...Homo.sapiens..human.","Ubiquinone.and.other.terpenoid.quinone.biosynthesis...Homo.sapiens..human.","Steroid.hormone.biosynthesis...Homo.sapiens..human.","Oxidative.phosphorylation...Homo.sapiens..human.","Arginine.biosynthesis...Homo.sapiens..human.","Purine.metabolism...Homo.sapiens..human.","Caffeine.metabolism...Homo.sapiens..human.","Pyrimidine.metabolism...Homo.sapiens..human.","Alanine.aspartate.and.glutamate.metabolism...Homo.sapiens..human.","Glycine.serine.and.threonine.metabolism...Homo.sapiens..human.","Cysteine.and.methionine.metabolism...Homo.sapiens..human.","Valine.leucine.and.isoleucine.degradation...Homo.sapiens..human.","Valine.leucine.and.isoleucine.biosynthesis...Homo.sapiens..human.","Lysine.degradation...Homo.sapiens..human.","Arginine.and.proline.metabolism...Homo.sapiens..human.","Histidine.metabolism...Homo.sapiens..human.","Tyrosine.metabolism...Homo.sapiens..human.","Phenylalanine.metabolism...Homo.sapiens..human.","Tryptophan.metabolism...Homo.sapiens..human.","Phenylalanine.tyrosine.and.tryptophan.biosynthesis...Homo.sapiens..human.","beta.Alanine.metabolism...Homo.sapiens..human.","Taurine.and.hypotaurine.metabolism...Homo.sapiens..human.","Phosphonate.and.phosphinate.metabolism...Homo.sapiens..human.","Selenocompound.metabolism...Homo.sapiens..human.","D.Glutamine.and.D.glutamate.metabolism...Homo.sapiens..human.","D.Arginine.and.D.ornithine.metabolism...Homo.sapiens..human.","Glutathione.metabolism...Homo.sapiens..human.","Starch.and.sucrose.metabolism...Homo.sapiens..human.","N.Glycan.biosynthesis...Homo.sapiens..human.","Other.glycan.degradation...Homo.sapiens..human.","Mucin.type.O.glycan.biosynthesis...Homo.sapiens..human.","Other.types.of.O.glycan.biosynthesis...Homo.sapiens..human.","Mannose.type.O.glycan.biosynthesis...Homo.sapiens..human.","Amino.sugar.and.nucleotide.sugar.metabolism...Homo.sapiens..human.","Neomycin.kanamycin.and.gentamicin.biosynthesis...Homo.sapiens..human.","Glycosaminoglycan.degradation...Homo.sapiens..human.","Glycosaminoglycan.biosynthesis...chondroitin.sulfate...dermatan.sulfate...Homo.sapiens..human.","Glycosaminoglycan.biosynthesis...keratan.sulfate...Homo.sapiens..human.","Glycosaminoglycan.biosynthesis...heparan.sulfate...heparin...Homo.sapiens..human.","Glycerolipid.metabolism...Homo.sapiens..human.","Inositol.phosphate.metabolism...Homo.sapiens..human.","Glycosylphosphatidylinositol..GPI..anchor.biosynthesis...Homo.sapiens..human.","Glycerophospholipid.metabolism...Homo.sapiens..human.","Ether.lipid.metabolism...Homo.sapiens..human.","Arachidonic.acid.metabolism...Homo.sapiens..human.","Linoleic.acid.metabolism...Homo.sapiens..human.","alpha.Linolenic.acid.metabolism...Homo.sapiens..human.","Sphingolipid.metabolism...Homo.sapiens..human.","Glycosphingolipid.biosynthesis...lacto.and.neolacto.series...Homo.sapiens..human.","Glycosphingolipid.biosynthesis...globo.and.isoglobo.series...Homo.sapiens..human.","Glycosphingolipid.biosynthesis...ganglio.series...Homo.sapiens..human.","Pyruvate.metabolism...Homo.sapiens..human.","Glyoxylate.and.dicarboxylate.metabolism...Homo.sapiens..human.","Propanoate.metabolism...Homo.sapiens..human.","Butanoate.metabolism...Homo.sapiens..human.","One.carbon.pool.by.folate...Homo.sapiens..human.","Thiamine.metabolism...Homo.sapiens..human.","Riboflavin.metabolism...Homo.sapiens..human.","Vitamin.B6.metabolism...Homo.sapiens..human.","Nicotinate.and.nicotinamide.metabolism...Homo.sapiens..human.","Pantothenate.and.CoA.biosynthesis...Homo.sapiens..human.","Biotin.metabolism...Homo.sapiens..human.","Lipoic.acid.metabolism...Homo.sapiens..human.","Folate.biosynthesis...Homo.sapiens..human.","Retinol.metabolism...Homo.sapiens..human.","Porphyrin.and.chlorophyll.metabolism...Homo.sapiens..human.","Terpenoid.backbone.biosynthesis...Homo.sapiens..human.","Nitrogen.metabolism...Homo.sapiens..human.","Sulfur.metabolism...Homo.sapiens..human.","Aminoacyl.tRNA.biosynthesis...Homo.sapiens..human.","Metabolism.of.xenobiotics.by.cytochrome.P450...Homo.sapiens..human.","Drug.metabolism...cytochrome.P450...Homo.sapiens..human.","Drug.metabolism...other.enzymes...Homo.sapiens..human.","Biosynthesis.of.unsaturated.fatty.acids...Homo.sapiens..human.","Metabolic.pathways...Homo.sapiens..human.","Carbon.metabolism...Homo.sapiens..human.","X2.Oxocarboxylic.acid.metabolism...Homo.sapiens..human.","Fatty.acid.metabolism...Homo.sapiens..human.","Biosynthesis.of.amino.acids...Homo.sapiens..human.","EGFR.tyrosine.kinase.inhibitor.resistance...Homo.sapiens..human.","Endocrine.resistance...Homo.sapiens..human.","Antifolate.resistance...Homo.sapiens..human.","Platinum.drug.resistance...Homo.sapiens..human.","ABC.transporters...Homo.sapiens..human.","Ribosome.biogenesis.in.eukaryotes...Homo.sapiens..human.","Ribosome...Homo.sapiens..human.","RNA.transport...Homo.sapiens..human.","mRNA.surveillance.pathway...Homo.sapiens..human.","RNA.degradation...Homo.sapiens..human.","RNA.polymerase...Homo.sapiens..human.","Basal.transcription.factors...Homo.sapiens..human.","DNA.replication...Homo.sapiens..human.","Spliceosome...Homo.sapiens..human.","Proteasome...Homo.sapiens..human.","Protein.export...Homo.sapiens..human.","PPAR.signaling.pathway...Homo.sapiens..human.","Base.excision.repair...Homo.sapiens..human.","Nucleotide.excision.repair...Homo.sapiens..human.","Mismatch.repair...Homo.sapiens..human.","Homologous.recombination...Homo.sapiens..human.","Non.homologous.end.joining...Homo.sapiens..human.","Fanconi.anemia.pathway...Homo.sapiens..human.","MAPK.signaling.pathway...Homo.sapiens..human.","ErbB.signaling.pathway...Homo.sapiens..human.","Ras.signaling.pathway...Homo.sapiens..human.","Rap1.signaling.pathway...Homo.sapiens..human.","Calcium.signaling.pathway...Homo.sapiens..human.","cGMP.PKG.signaling.pathway...Homo.sapiens..human.","cAMP.signaling.pathway...Homo.sapiens..human.","Cytokine.cytokine.receptor.interaction...Homo.sapiens..human.","Chemokine.signaling.pathway...Homo.sapiens..human.","NF.kappa.B.signaling.pathway...Homo.sapiens..human.","HIF.1.signaling.pathway...Homo.sapiens..human.","FoxO.signaling.pathway...Homo.sapiens..human.","Phosphatidylinositol.signaling.system...Homo.sapiens..human.","Sphingolipid.signaling.pathway...Homo.sapiens..human.","Phospholipase.D.signaling.pathway...Homo.sapiens..human.","Neuroactive.ligand.receptor.interaction...Homo.sapiens..human.","Cell.cycle...Homo.sapiens..human.","Oocyte.meiosis...Homo.sapiens..human.","p53.signaling.pathway...Homo.sapiens..human.","Ubiquitin.mediated.proteolysis...Homo.sapiens..human.","Sulfur.relay.system...Homo.sapiens..human.","SNARE.interactions.in.vesicular.transport...Homo.sapiens..human.","Autophagy...other...Homo.sapiens..human.","Mitophagy...animal...Homo.sapiens..human.","Autophagy...animal...Homo.sapiens..human.","Protein.processing.in.endoplasmic.reticulum...Homo.sapiens..human.","Lysosome...Homo.sapiens..human.","Endocytosis...Homo.sapiens..human.","Phagosome...Homo.sapiens..human.","Peroxisome...Homo.sapiens..human.","mTOR.signaling.pathway...Homo.sapiens..human.","PI3K.Akt.signaling.pathway...Homo.sapiens..human.","AMPK.signaling.pathway...Homo.sapiens..human.","Apoptosis...Homo.sapiens..human.","Longevity.regulating.pathway...Homo.sapiens..human.","Longevity.regulating.pathway...multiple.species...Homo.sapiens..human.","Apoptosis...multiple.species...Homo.sapiens..human.","Ferroptosis...Homo.sapiens..human.","Necroptosis...Homo.sapiens..human.","Cellular.senescence...Homo.sapiens..human.","Cardiac.muscle.contraction...Homo.sapiens..human.","Adrenergic.signaling.in.cardiomyocytes...Homo.sapiens..human.","Vascular.smooth.muscle.contraction...Homo.sapiens..human.","Wnt.signaling.pathway...Homo.sapiens..human.","Notch.signaling.pathway...Homo.sapiens..human.","Hedgehog.signaling.pathway...Homo.sapiens..human.","TGF.beta.signaling.pathway...Homo.sapiens..human.","Axon.guidance...Homo.sapiens..human.","VEGF.signaling.pathway...Homo.sapiens..human.","Apelin.signaling.pathway...Homo.sapiens..human.","Osteoclast.differentiation...Homo.sapiens..human.","Hippo.signaling.pathway...Homo.sapiens..human.","Hippo.signaling.pathway...multiple.species...Homo.sapiens..human.","Focal.adhesion...Homo.sapiens..human.","ECM.receptor.interaction...Homo.sapiens..human.","Cell.adhesion.molecules..CAMs....Homo.sapiens..human.","Adherens.junction...Homo.sapiens..human.","Tight.junction...Homo.sapiens..human.","Gap.junction...Homo.sapiens..human.","Signaling.pathways.regulating.pluripotency.of.stem.cells...Homo.sapiens..human.","Complement.and.coagulation.cascades...Homo.sapiens..human.","Platelet.activation...Homo.sapiens..human.","Antigen.processing.and.presentation...Homo.sapiens..human.","Renin.angiotensin.system...Homo.sapiens..human.","Toll.like.receptor.signaling.pathway...Homo.sapiens..human.","NOD.like.receptor.signaling.pathway...Homo.sapiens..human.","RIG.I.like.receptor.signaling.pathway...Homo.sapiens..human.","Cytosolic.DNA.sensing.pathway...Homo.sapiens..human.","Jak.STAT.signaling.pathway...Homo.sapiens..human.","Hematopoietic.cell.lineage...Homo.sapiens..human.","Natural.killer.cell.mediated.cytotoxicity...Homo.sapiens..human.","IL.17.signaling.pathway...Homo.sapiens..human.","Th1.and.Th2.cell.differentiation...Homo.sapiens..human.","Th17.cell.differentiation...Homo.sapiens..human.","T.cell.receptor.signaling.pathway...Homo.sapiens..human.","B.cell.receptor.signaling.pathway...Homo.sapiens..human.","Fc.epsilon.RI.signaling.pathway...Homo.sapiens..human.","Fc.gamma.R.mediated.phagocytosis...Homo.sapiens..human.","TNF.signaling.pathway...Homo.sapiens..human.","Leukocyte.transendothelial.migration...Homo.sapiens..human.","Intestinal.immune.network.for.IgA.production...Homo.sapiens..human.","Circadian.rhythm...Homo.sapiens..human.","Circadian.entrainment...Homo.sapiens..human.","Long.term.potentiation...Homo.sapiens..human.","Synaptic.vesicle.cycle...Homo.sapiens..human.","Neurotrophin.signaling.pathway...Homo.sapiens..human.","Retrograde.endocannabinoid.signaling...Homo.sapiens..human.","Glutamatergic.synapse...Homo.sapiens..human.","Cholinergic.synapse...Homo.sapiens..human.","Serotonergic.synapse...Homo.sapiens..human.","GABAergic.synapse...Homo.sapiens..human.","Dopaminergic.synapse...Homo.sapiens..human.","Long.term.depression...Homo.sapiens..human.","Olfactory.transduction...Homo.sapiens..human.","Taste.transduction...Homo.sapiens..human.","Phototransduction...Homo.sapiens..human.","Inflammatory.mediator.regulation.of.TRP.channels...Homo.sapiens..human.","Regulation.of.actin.cytoskeleton...Homo.sapiens..human.","Insulin.signaling.pathway...Homo.sapiens..human.","Insulin.secretion...Homo.sapiens..human.","GnRH.signaling.pathway...Homo.sapiens..human.","Ovarian.steroidogenesis...Homo.sapiens..human.","Progesterone.mediated.oocyte.maturation...Homo.sapiens..human.","Estrogen.signaling.pathway...Homo.sapiens..human.","Melanogenesis...Homo.sapiens..human.","Prolactin.signaling.pathway...Homo.sapiens..human.","Thyroid.hormone.synthesis...Homo.sapiens..human.","Thyroid.hormone.signaling.pathway...Homo.sapiens..human.","Adipocytokine.signaling.pathway...Homo.sapiens..human.","Oxytocin.signaling.pathway...Homo.sapiens..human.","Glucagon.signaling.pathway...Homo.sapiens..human.","Regulation.of.lipolysis.in.adipocytes...Homo.sapiens..human.","Renin.secretion...Homo.sapiens..human.","Aldosterone.synthesis.and.secretion...Homo.sapiens..human.","Relaxin.signaling.pathway...Homo.sapiens..human.","Type.II.diabetes.mellitus...Homo.sapiens..human.","Insulin.resistance...Homo.sapiens..human.","Non.alcoholic.fatty.liver.disease..NAFLD....Homo.sapiens..human.","AGE.RAGE.signaling.pathway.in.diabetic.complications...Homo.sapiens..human.","Type.I.diabetes.mellitus...Homo.sapiens..human.","Maturity.onset.diabetes.of.the.young...Homo.sapiens..human.","Aldosterone.regulated.sodium.reabsorption...Homo.sapiens..human.","Endocrine.and.other.factor.regulated.calcium.reabsorption...Homo.sapiens..human.","Vasopressin.regulated.water.reabsorption...Homo.sapiens..human.","Proximal.tubule.bicarbonate.reclamation...Homo.sapiens..human.","Collecting.duct.acid.secretion...Homo.sapiens..human.","Salivary.secretion...Homo.sapiens..human.","Gastric.acid.secretion...Homo.sapiens..human.","Pancreatic.secretion...Homo.sapiens..human.","Carbohydrate.digestion.and.absorption...Homo.sapiens..human.","Protein.digestion.and.absorption...Homo.sapiens..human.","Fat.digestion.and.absorption...Homo.sapiens..human.","Bile.secretion...Homo.sapiens..human.","Vitamin.digestion.and.absorption...Homo.sapiens..human.","Mineral.absorption...Homo.sapiens..human.","Alzheimer.s.disease...Homo.sapiens..human.","Parkinson.s.disease...Homo.sapiens..human.","Amyotrophic.lateral.sclerosis..ALS....Homo.sapiens..human.","Huntington.s.disease...Homo.sapiens..human.","Prion.diseases...Homo.sapiens..human.","Cocaine.addiction...Homo.sapiens..human.","Amphetamine.addiction...Homo.sapiens..human.","Morphine.addiction...Homo.sapiens..human.","Nicotine.addiction...Homo.sapiens..human.","Alcoholism...Homo.sapiens..human.","Bacterial.invasion.of.epithelial.cells...Homo.sapiens..human.","Vibrio.cholerae.infection...Homo.sapiens..human.","Epithelial.cell.signaling.in.Helicobacter.pylori.infection...Homo.sapiens..human.","Pathogenic.Escherichia.coli.infection...Homo.sapiens..human.","Shigellosis...Homo.sapiens..human.","Salmonella.infection...Homo.sapiens..human.","Pertussis...Homo.sapiens..human.","Legionellosis...Homo.sapiens..human.","Leishmaniasis...Homo.sapiens..human.","Chagas.disease..American.trypanosomiasis....Homo.sapiens..human.","African.trypanosomiasis...Homo.sapiens..human.","Malaria...Homo.sapiens..human.","Toxoplasmosis...Homo.sapiens..human.","Amoebiasis...Homo.sapiens..human.","Staphylococcus.aureus.infection...Homo.sapiens..human.","Tuberculosis...Homo.sapiens..human.","Hepatitis.C...Homo.sapiens..human.","Hepatitis.B...Homo.sapiens..human.","Measles...Homo.sapiens..human.","Influenza.A...Homo.sapiens..human.","Human.papillomavirus.infection...Homo.sapiens..human.","HTLV.I.infection...Homo.sapiens..human.","Kaposi.s.sarcoma.associated.herpesvirus.infection...Homo.sapiens..human.","Herpes.simplex.infection...Homo.sapiens..human.","Epstein.Barr.virus.infection...Homo.sapiens..human.","Pathways.in.cancer...Homo.sapiens..human.","Transcriptional.misregulation.in.cancer...Homo.sapiens..human.","Viral.carcinogenesis...Homo.sapiens..human.","Chemical.carcinogenesis...Homo.sapiens..human.","Proteoglycans.in.cancer...Homo.sapiens..human.","MicroRNAs.in.cancer...Homo.sapiens..human.","Colorectal.cancer...Homo.sapiens..human.","Renal.cell.carcinoma...Homo.sapiens..human.","Pancreatic.cancer...Homo.sapiens..human.","Endometrial.cancer...Homo.sapiens..human.","Glioma...Homo.sapiens..human.","Prostate.cancer...Homo.sapiens..human.","Thyroid.cancer...Homo.sapiens..human.","Basal.cell.carcinoma...Homo.sapiens..human.","Melanoma...Homo.sapiens..human.","Bladder.cancer...Homo.sapiens..human.","Chronic.myeloid.leukemia...Homo.sapiens..human.","Acute.myeloid.leukemia...Homo.sapiens..human.","Small.cell.lung.cancer...Homo.sapiens..human.","Non.small.cell.lung.cancer...Homo.sapiens..human.","Breast.cancer...Homo.sapiens..human.","Hepatocellular.carcinoma...Homo.sapiens..human.","Gastric.cancer...Homo.sapiens..human.","Central.carbon.metabolism.in.cancer...Homo.sapiens..human.","Choline.metabolism.in.cancer...Homo.sapiens..human.","Asthma...Homo.sapiens..human.","Autoimmune.thyroid.disease...Homo.sapiens..human.","Inflammatory.bowel.disease..IBD....Homo.sapiens..human.","Systemic.lupus.erythematosus...Homo.sapiens..human.","Rheumatoid.arthritis...Homo.sapiens..human.","Allograft.rejection...Homo.sapiens..human.","Graft.versus.host.disease...Homo.sapiens..human.","Primary.immunodeficiency...Homo.sapiens..human.","Hypertrophic.cardiomyopathy..HCM....Homo.sapiens..human.","Arrhythmogenic.right.ventricular.cardiomyopathy..ARVC....Homo.sapiens..human.","Dilated.cardiomyopathy..DCM....Homo.sapiens..human.","Viral.myocarditis...Homo.sapiens..human.","Fluid.shear.stress.and.atherosclerosis...Homo.sapiens..human."
"002_S_0619",0.0344827586,0,0.0535714286,0.0303030303,0.0423728814,0.0392156863,0.023255814,0.0975609756,0.0869565217,0.0571428571,0,0.1020408163,0.1666666667,0.0769230769,0.0234375,0.0807453416,0.1081081081,0.079004329,0,0.0822368421,0.0862068966,0.0803571429,0.0606060606,0.0994764398,0.0625,0.0384615385,0.0820895522,0.0581395349,0.0530973451,0.0731707317,0.0387096774,0.0769230769,0.0701754386,0.0714285714,0,0.0641025641,0.1578947368,0.2,0.0533333333,0.0215053763,0.0577777778,0.0975609756,0.058419244,0.0660377358,0.0601503759,0.038961039,0,0.0930232558,0.0774193548,0.0816326531,0.0454545455,0.0835380835,0.0541176471,0.0990990991,0.0873015873,0.0931677019,0.072815534,0.0784313725,0.0789473684,0.0858895706,0.0642201835,0.05,0.0714285714,0.05,0.0909090909,0.1118421053,0.0326086957,0.0348837209,0.0363636364,0.1111111111,0,0.0428571429,0.0573770492,0,0,0.0563380282,0.085,0.0185185185,0.0434782609,0.0555555556,0,0.0718562874,0.0478723404,0.055,0.0564516129,0.0447761194,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0576923077,0.09375,0.0842105263,0.099078341,0.0798611111,0.0869565217,0.0952380952,0.0683760684,0.0877192982,0.1180811808,0.0403225806,0.0476190476,0.0742358079,0.0759493671,0.0965517241,0.0740740741,0.1012658228,0.0689655172,0.0579710145,0.0695754717,0.0834512023,0.0655090766,0.0741704619,0.0553111251,0.0673000792,0.0743982495,0.0529695024,0.0674974039,0.0690789474,0.087037037,0.0786106033,0.0642570281,0.0811594203,0.0587204207,0.0604395604,0.0756302521,0.0583832335,0.0913242009,0.0538194444,0.4,0.0898876404,0.0992366412,0.0994764398,0.0819112628,0.05625,0.1016949153,0.0737976783,0.0705035971,0.0974576271,0.0858585859,0.0682095006,0.0562130178,0.0948453608,0.0707236842,0.0555555556,0.156626506,0.1120689655,0.0674846626,0.0643203883,0.0766045549,0.0673876872,0.0706467662,0.06,0.0863636364,0.0421940928,0.0819672131,0.0735600278,0.084375,0.0638516993,0.0892494929,0.0815109344,0.0941176471,0.0785837651,0.0724637681,0.0663227708,0.0715350224,0.0822179732,0.0531468531,0.0965250965,0.0516605166,0.0571428571,0.0626780627,0.046875,0.0935251799,0.0737833595,0.0939597315,0.0638297872,0.0596658711,0.0734463277,0.0672566372,0.0538116592,0.0720930233,0.0646766169,0.0746606335,0.0707692308,0.0991501416,0.0839041096,0.0980861244,0.0766871166,0.0784313725,0.0421052632,0.0572232645,0.0583756345,0.0626702997,0.0695970696,0.0505415162,0.0545851528,0.0511669659,0.0606382979,0.0513552068,0.0592850915,0.0720858896,0.0672588832,0.0669642857,0.1147540984,0.0683453237,0.0714285714,0.0585009141,0.0627659574,0.0680359435,0.0631578947,0.0697674419,0.0582010582,0.0642978003,0.0757575758,0.0589147287,0.0717761557,0.0722021661,0.0648489315,0.0546021841,0.0538720539,0.0671875,0.0639269406,0.0572851806,0.0659340659,0.0821018062,0.0992736077,0.073089701,0.0670553936,0.0895522388,0.0804020101,0.0675324675,0.061452514,0.1228070175,0.0941176471,0.0681818182,0.0604229607,0.0688806888,0.0887573964,0.0712643678,0.0769230769,0.0572289157,0.0777777778,0.0942028986,0.0739583333,0.0745192308,0.0987261146,0.0703910615,0.0869565217,0.094637224,0.0774526678,0.0515463918,0.0505050505,0.07960199,0.0823754789,0.0498220641,0.0821917808,0.1032608696,0.0931899642,0.1082251082,0.078313253,0.0695652174,0.0957446809,0.0668202765,0.0577777778,0.076433121,0.1,0.0710059172,0.0724637681,0.0714285714,0.0853080569,0.0889292196,0.0628415301,0.084006462,0.0778995961,0.0763285024,0.0743494424,0.0653495441,0.0655957162,0.0693919615,0.0736714976,0.0692934783,0.047826087,0.0828125,0.0818965517,0.0941828255,0.1114551084,0.113372093,0.0764044944,0.0791366906,0.0789473684,0.0755813953,0.0792951542,0.0669642857,0.095505618,0.0689655172,0.0616883117,0.0917431193,0.0888099467,0.0758533502,0.0867579909,0.0732240437,0.0765957447,0.0894454383,0.0943396226,0.0630914826,0.0778816199,0.0806451613,0.0747126437,0.0669291339,0.063670412,0.0447761194,0.0687134503,0.0624277457,0.0661375661,0.0657142857,0.0942307692
"002_S_0729",0.0261437908,0.0563380282,0.05,0.0545454545,0.0341880342,0.0202020202,0.0697674419,0.0789473684,0.0769230769,0.0769230769,0.125,0.0566037736,0.1568627451,0.1111111111,0.0460526316,0.0793103448,0.1428571429,0.0729927007,0.1111111111,0.0681818182,0.0918367347,0.0357142857,0.0779220779,0.1078431373,0,0.062992126,0.088,0.0675675676,0.0625,0.09375,0.0654761905,0.3333333333,0.0764705882,0.0769230769,0,0.0897435897,0.0909090909,NA,0.0641025641,0.018018018,0.0652173913,0.0909090909,0.0714285714,0.0512820513,0.0362318841,0.0264900662,0,0.1111111111,0.1103448276,0.0357142857,0.0406091371,0.0747922438,0.0663265306,0.1145833333,0.0777310924,0.0740740741,0.0760233918,0.1011235955,0.095890411,0.0824742268,0.0303030303,0.0307692308,0.0571428571,0.0362318841,0.1,0.0909090909,0.0746268657,0.0352941176,0.0344827586,0,0.0243902439,0.0375,0.0396825397,0.0833333333,0,0.0555555556,0.1025641026,0.0677966102,0.0408163265,0,0,0.057591623,0.0409356725,0.057591623,0.0676691729,0.095890411,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0540540541,0.0724637681,0.0430107527,0.0872483221,0.0906148867,0.069124424,0.0625,0.0752688172,0.0618556701,0.1003861004,0.064516129,0.0892857143,0.1088709677,0.0843373494,0.0615384615,0.03125,0.0864197531,0.1333333333,0.0784313725,0.0727793696,0.0854341737,0.0684824903,0.0734063104,0.0571428571,0.0761506276,0.079305136,0.0533910534,0.0734042553,0.085443038,0.09375,0.0518783542,0.0813124108,0.0764248705,0.0626702997,0.0597716588,0.0630630631,0.0836177474,0.0969162996,0.0506566604,0.4,0.0693069307,0.094488189,0.0953757225,0.0993150685,0.0679758308,0.1002506266,0.0662080825,0.0589198036,0.0823045267,0.0763260026,0.0683515221,0.0673652695,0.1029082774,0.0761061947,0.0653409091,0.1086956522,0.0983606557,0.0851648352,0.0676020408,0.0744274809,0.0698835275,0.0766902119,0.0729166667,0.0877192982,0.0781893004,0.0983050847,0.0773333333,0.0678466077,0.0711297071,0.0725490196,0.0711340206,0.0579710145,0.0689381933,0.0670498084,0.0608828006,0.0700934579,0.0725338491,0.0732436472,0.0894941634,0.0674157303,0.0706806283,0.0592105263,0.0392156863,0.0833333333,0.0921501706,0.1104651163,0.0606060606,0.0602150538,0.0606936416,0.0602409639,0.0966183575,0.0702479339,0.0720130933,0.0838574423,0.0639534884,0.0853333333,0.0770519263,0.0962025316,0.0768072289,0.0677083333,0.0793650794,0.068,0.0748959778,0.0637119114,0.0594059406,0.0593779453,0.0649161196,0.05859375,0.0713489409,0.0662251656,0.0728241563,0.0764119601,0.0826347305,0.0615711253,0.0701754386,0.0784313725,0.0691537762,0.0592592593,0.0675105485,0.0737812912,0.0731707317,0.0606060606,0.0633093525,0.0713012478,0.0601265823,0.0805152979,0.0802547771,0.0774193548,0.0749432248,0.0673234811,0.074906367,0.0830564784,0.0778588808,0.0557667934,0.0650406504,0.0804416404,0.0822281167,0.0708263069,0.0490196078,0.0925925926,0.0969387755,0.0811455847,0.0954773869,0.140625,0.0759493671,0.0926640927,0.0751633987,0.07960199,0.0858895706,0.0613496933,0.0860215054,0.0608695652,0.0656934307,0.0855614973,0.0784530387,0.0710659898,0.0811688312,0.0906921241,0.08,0.0986394558,0.0895522388,0.0563380282,0.056122449,0.0722311396,0.0750988142,0.0629370629,0.0714285714,0.0879120879,0.0896057348,0.0946969697,0.1038961039,0.0869565217,0.0842911877,0.0582959641,0.0818965517,0.0901639344,0.0971922246,0.0707635009,0.0765550239,0.0711538462,0.0775862069,0.0880149813,0.0763358779,0.0826580227,0.0696629213,0.0745526839,0.0697674419,0.083728278,0.0634715026,0.07,0.0879368658,0.0706940874,0.0582524272,0.0822942643,0.0744047619,0.0588235294,0.0950920245,0.0962732919,0.064516129,0.0730478589,0.0740740741,0.0555555556,0.0735294118,0.045,0.0518134715,0.0637755102,0.0721649485,0.0845771144,0.0892018779,0.0647887324,0.0802325581,0.0644028103,0.0630630631,0.0808950086,0.0746268657,0.0426229508,0.084375,0.0643431635,0.0548780488,0.0462184874,0.048,0.1355932203,0.064516129,0.0680345572,0.0644768856,0.0473372781,0.0846153846
